Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.41,0.39
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.37,0.39
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.37,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.43,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.49,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.54,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.49,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.44,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.49,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.45,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.40,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.46,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.51,0.35
0.36,0.31,0.37,0.36,0.36,0.35,0.35,0.46,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.46,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.52,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.57,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.61,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.65,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.58,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.52,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.47,0.35
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.47,0.31
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.53,0.31
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.57,0.31
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.62,0.31
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.65,0.31
0.42,0.31,0.37,0.36,0.36,0.35,0.35,0.69,0.31
0.42,0.31,0.37,0.42,0.36,0.35,0.35,0.69,0.31
0.42,0.31,0.37,0.42,0.36,0.35,0.35,0.62,0.31
0.42,0.31,0.37,0.42,0.36,0.35,0.35,0.66,0.31
0.42,0.31,0.37,0.42,0.36,0.35,0.35,0.69,0.31
0.42,0.31,0.37,0.42,0.36,0.35,0.35,0.72,0.31
0.42,0.31,0.37,0.42,0.36,0.35,0.35,0.65,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.65,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.59,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.53,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.47,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.53,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.57,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.52,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.46,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.52,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.47,0.31
0.42,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.48,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.53,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.58,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.62,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.66,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.69,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.72,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.65,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.59,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.53,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.47,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.43,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.38,0.31,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.38,0.28,0.37,0.38,0.36,0.35,0.35,0.42,0.31
0.38,0.28,0.37,0.38,0.36,0.32,0.35,0.42,0.31
0.38,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.45,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.40,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.46,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.52,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.56,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.61,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.65,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.68,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.61,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.55,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.60,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.54,0.28,0.37,0.38,0.36,0.32,0.35,0.38,0.31
0.54,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.58,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.63,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.66,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.60,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.54,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.48,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.43,0.28,0.37,0.38,0.36,0.39,0.35,0.38,0.31
0.43,0.28,0.37,0.38,0.36,0.39,0.32,0.38,0.31
0.49,0.28,0.37,0.38,0.36,0.39,0.32,0.38,0.31
0.44,0.28,0.37,0.38,0.36,0.39,0.32,0.38,0.31
0.40,0.28,0.37,0.38,0.36,0.39,0.32,0.38,0.31
0.36,0.28,0.37,0.38,0.36,0.39,0.32,0.38,0.31
0.36,0.28,0.37,0.38,0.36,0.35,0.32,0.38,0.31
0.36,0.28,0.37,0.34,0.36,0.35,0.32,0.38,0.31
0.36,0.28,0.37,0.34,0.36,0.35,0.32,0.44,0.31
0.36,0.28,0.37,0.34,0.36,0.35,0.32,0.40,0.31
0.36,0.28,0.37,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.43,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.49,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.54,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.49,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.54,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.58,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.62,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.66,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.70,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.73,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.65,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.69,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.62,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.62,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.56,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.50,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.55,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.50,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.55,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.49,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.44,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.40,0.34,0.36,0.35,0.32,0.42,0.31
0.36,0.28,0.40,0.34,0.36,0.35,0.32,0.38,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.38,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.44,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.50,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.45,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.40,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.46,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.52,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.56,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.61,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.55,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.49,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.44,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.40,0.31
0.36,0.28,0.36,0.34,0.36,0.35,0.32,0.36,0.31
0.36,0.28,0.36,0.34,0.32,0.35,0.32,0.36,0.31
0.36,0.28,0.36,0.34,0.32,0.35,0.32,0.32,0.31
0.32,0.28,0.36,0.34,0.32,0.35,0.32,0.32,0.31
0.32,0.28,0.32,0.34,0.32,0.35,0.32,0.32,0.31
0.32,0.28,0.32,0.34,0.32,0.31,0.32,0.32,0.31
0.32,0.28,0.32,0.41,0.32,0.31,0.32,0.32,0.31
0.32,0.28,0.32,0.41,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.32,0.47,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.32,0.52,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.32,0.57,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.39,0.57,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.39,0.61,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.39,0.65,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.39,0.68,0.32,0.38,0.32,0.32,0.31
0.32,0.28,0.39,0.68,0.32,0.44,0.32,0.32,0.31
0.32,0.28,0.39,0.68,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.72,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.74,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.77,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.69,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.72,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.65,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.59,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.53,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.47,0.32,0.50,0.32,0.32,0.31
0.32,0.28,0.39,0.47,0.32,0.55,0.32,0.32,0.31
0.32,0.28,0.39,0.47,0.32,0.49,0.32,0.32,0.31
0.32,0.28,0.39,0.47,0.32,0.44,0.32,0.32,0.31
0.32,0.28,0.39,0.43,0.32,0.44,0.32,0.32,0.31
0.32,0.28,0.39,0.43,0.32,0.40,0.32,0.32,0.31
0.32,0.28,0.39,0.48,0.32,0.40,0.32,0.32,0.31
0.32,0.28,0.39,0.44,0.32,0.40,0.32,0.32,0.31
0.32,0.28,0.39,0.49,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.49,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.44,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.50,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.55,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.49,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.44,0.32,0.40,0.32,0.32,0.31
0.39,0.28,0.39,0.40,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.40,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.46,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.51,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.56,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.61,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.65,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.68,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.71,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.74,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.77,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.69,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.72,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.65,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.58,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.53,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.47,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.43,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.38,0.32,0.40,0.32,0.32,0.31
0.39,0.25,0.39,0.38,0.32,0.40,0.38,0.32,0.31
0.39,0.25,0.39,0.38,0.32,0.46,0.38,0.32,0.31
0.39,0.25,0.39,0.38,0.32,0.51,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.32,0.51,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.32,0.56,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.32,0.51,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.51,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.56,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.60,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.54,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.59,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.53,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.57,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.52,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.47,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.52,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.47,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.42,0.38,0.32,0.31
0.39,0.33,0.39,0.38,0.29,0.38,0.38,0.32,0.31
0.39,0.33,0.45,0.38,0.29,0.38,0.38,0.32,0.31
0.39,0.33,0.41,0.38,0.29,0.38,0.38,0.32,0.31
0.39,0.33,0.37,0.38,0.29,0.38,0.38,0.32,0.31
0.35,0.33,0.37,0.38,0.29,0.38,0.38,0.32,0.31
0.35,0.33,0.37,0.38,0.29,0.38,0.35,0.32,0.31
0.35,0.33,0.33,0.38,0.29,0.38,0.35,0.32,0.31
0.35,0.33,0.33,0.45,0.29,0.38,0.35,0.32,0.31
0.35,0.33,0.33,0.50,0.29,0.38,0.35,0.32,0.31
0.35,0.33,0.33,0.45,0.29,0.38,0.35,0.32,0.31
0.35,0.33,0.33,0.45,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.51,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.56,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.50,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.45,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.50,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.45,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.41,0.29,0.38,0.35,0.39,0.31
0.35,0.33,0.33,0.41,0.29,0.38,0.35,0.35,0.31
0.35,0.33,0.33,0.37,0.29,0.38,0.35,0.35,0.31
0.35,0.33,0.33,0.37,0.29,0.34,0.35,0.35,0.31
0.35,0.33,0.33,0.43,0.29,0.34,0.35,0.35,0.31
0.35,0.33,0.33,0.49,0.29,0.34,0.35,0.35,0.31
0.35,0.33,0.33,0.54,0.29,0.34,0.35,0.35,0.31
0.35,0.33,0.33,0.49,0.29,0.34,0.35,0.35,0.31
0.35,0.33,0.33,0.44,0.29,0.34,0.35,0.35,0.31
0.32,0.33,0.33,0.44,0.29,0.34,0.35,0.35,0.31
0.32,0.33,0.33,0.49,0.29,0.34,0.35,0.35,0.31
0.32,0.33,0.33,0.44,0.29,0.34,0.35,0.35,0.31
0.32,0.33,0.33,0.50,0.29,0.34,0.35,0.35,0.31
0.32,0.33,0.33,0.45,0.29,0.34,0.35,0.35,0.31
0.32,0.33,0.33,0.45,0.29,0.31,0.35,0.35,0.31
0.32,0.33,0.33,0.50,0.29,0.31,0.35,0.35,0.31
0.32,0.33,0.33,0.55,0.29,0.31,0.35,0.35,0.31
0.32,0.33,0.33,0.50,0.29,0.31,0.35,0.35,0.31
0.32,0.33,0.33,0.45,0.29,0.31,0.35,0.35,0.31
0.32,0.33,0.33,0.45,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.40,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.46,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.52,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.57,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.61,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.65,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.68,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.61,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.55,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.50,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.45,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.40,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.46,0.29,0.31,0.35,0.35,0.28
0.32,0.33,0.33,0.46,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.42,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.38,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.44,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.39,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.35,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.35,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.42,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.47,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.53,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.47,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.53,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.57,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.62,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.66,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.69,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.72,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.75,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.77,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.80,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.72,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.65,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.58,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.52,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.57,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.51,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.46,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.42,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.37,0.28
0.32,0.33,0.33,0.32,0.29,0.31,0.31,0.44,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.44,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.49,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.54,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.59,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.53,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.48,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.43,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.49,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.44,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.39,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.45,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.31,0.51,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.38,0.51,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.38,0.46,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.38,0.41,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.38,0.37,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.44,0.37,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.50,0.37,0.28
0.32,0.33,0.33,0.32,0.36,0.31,0.45,0.37,0.28
0.32,0.33,0.33,0.39,0.36,0.31,0.45,0.37,0.28
0.32,0.33,0.33,0.39,0.36,0.31,0.40,0.37,0.28
0.32,0.33,0.33,0.39,0.36,0.31,0.36,0.37,0.28
0.32,0.33,0.33,0.45,0.36,0.31,0.36,0.37,0.28
0.32,0.33,0.33,0.50,0.36,0.31,0.36,0.37,0.28
0.32,0.33,0.33,0.45,0.36,0.31,0.36,0.37,0.28
0.32,0.33,0.33,0.41,0.36,0.31,0.36,0.37,0.28
0.32,0.33,0.33,0.37,0.36,0.31,0.36,0.37,0.28
0.32,0.33,0.33,0.37,0.36,0.31,0.36,0.43,0.28
0.32,0.39,0.33,0.37,0.36,0.31,0.36,0.43,0.28
0.32,0.39,0.33,0.37,0.36,0.31,0.36,0.39,0.28
0.32,0.45,0.33,0.37,0.36,0.31,0.36,0.39,0.28
0.32,0.51,0.33,0.37,0.36,0.31,0.36,0.39,0.28
0.32,0.46,0.33,0.37,0.36,0.31,0.36,0.39,0.28
0.32,0.41,0.33,0.37,0.36,0.31,0.36,0.39,0.28
0.32,0.37,0.33,0.37,0.36,0.31,0.36,0.39,0.28
0.32,0.37,0.33,0.37,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.37,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.43,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.49,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.54,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.58,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.63,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.56,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.51,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.46,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.41,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.37,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.43,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.39,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.45,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.41,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.36,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.33,0.36,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.33,0.33,0.31,0.36,0.35,0.28
0.32,0.33,0.33,0.33,0.33,0.31,0.33,0.35,0.28
0.32,0.33,0.33,0.33,0.33,0.31,0.33,0.42,0.28
0.32,0.33,0.33,0.33,0.33,0.31,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.38,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.44,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.49,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.54,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.49,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.54,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.49,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.44,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.39,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.36,0.33,0.37,0.28
0.32,0.33,0.33,0.33,0.33,0.36,0.33,0.34,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.34,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.40,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.46,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.52,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.57,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.61,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.65,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.58,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.62,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.66,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.70,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.63,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.66,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.70,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.63,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.56,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.61,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.65,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.58,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.52,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.57,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.61,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.55,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.60,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.64,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.57,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.62,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.56,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.60,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.64,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.58,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.62,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.66,0.28
0.32,0.33,0.33,0.33,0.33,0.32,0.33,0.69,0.28
