Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.37,0.37,0.32,0.35,0.46,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.51,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.56,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.60,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.54,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.49,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.44,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.40,0.27,0.27,0.31,0.19
0.37,0.37,0.32,0.35,0.36,0.27,0.27,0.31,0.19
0.37,0.43,0.32,0.35,0.36,0.27,0.27,0.31,0.19
0.37,0.39,0.32,0.35,0.36,0.27,0.27,0.31,0.19
0.37,0.35,0.32,0.35,0.36,0.27,0.27,0.31,0.19
0.33,0.35,0.32,0.35,0.36,0.27,0.27,0.31,0.19
0.33,0.35,0.32,0.35,0.32,0.27,0.27,0.31,0.19
0.33,0.31,0.32,0.35,0.32,0.27,0.27,0.31,0.19
0.33,0.31,0.32,0.41,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.41,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.47,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.52,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.57,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.61,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.65,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.69,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.72,0.32,0.27,0.27,0.31,0.19
0.40,0.31,0.32,0.72,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.75,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.77,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.79,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.82,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.83,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.75,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.78,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.80,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.72,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.65,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.58,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.52,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.47,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.52,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.57,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.61,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.55,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.60,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.64,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.67,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.61,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.65,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.58,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.62,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.56,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.60,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.54,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.49,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.54,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.59,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.53,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.48,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.43,0.32,0.27,0.27,0.31,0.17
0.40,0.31,0.32,0.39,0.32,0.27,0.27,0.31,0.17
0.36,0.31,0.32,0.39,0.32,0.27,0.27,0.31,0.17
0.36,0.28,0.32,0.39,0.32,0.27,0.27,0.31,0.17
0.36,0.28,0.32,0.39,0.32,0.25,0.27,0.31,0.17
0.36,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.42,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.48,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.43,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.39,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.35,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.41,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.47,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.53,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.57,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.62,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.65,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.69,0.28,0.32,0.35,0.32,0.25,0.27,0.31,0.17
0.69,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.62,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.66,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.59,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.63,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.57,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.51,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.56,0.28,0.32,0.35,0.32,0.22,0.27,0.31,0.17
0.56,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.61,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.64,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.58,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.62,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.66,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.69,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.72,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.65,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.59,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.63,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.67,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.60,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.54,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.49,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.44,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.49,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.54,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.49,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.54,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.59,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.63,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.56,0.28,0.32,0.35,0.32,0.22,0.34,0.31,0.17
0.56,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.51,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.46,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.41,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.47,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.42,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.48,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.43,0.28,0.32,0.35,0.32,0.22,0.34,0.38,0.17
0.43,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.49,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.54,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.49,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.44,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.39,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.45,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.51,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.56,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.60,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.64,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.58,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.62,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.66,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.59,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.63,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.57,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.51,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.46,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.42,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.47,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.53,0.28,0.28,0.35,0.32,0.22,0.34,0.38,0.17
0.53,0.28,0.28,0.35,0.32,0.20,0.34,0.38,0.17
0.57,0.28,0.28,0.35,0.32,0.20,0.34,0.38,0.17
0.62,0.28,0.28,0.35,0.32,0.20,0.34,0.38,0.17
0.55,0.28,0.28,0.35,0.32,0.20,0.34,0.38,0.17
0.55,0.28,0.36,0.35,0.32,0.20,0.34,0.38,0.17
0.60,0.28,0.36,0.35,0.32,0.20,0.34,0.38,0.17
0.64,0.28,0.36,0.35,0.32,0.20,0.34,0.38,0.17
0.68,0.28,0.36,0.35,0.32,0.20,0.34,0.38,0.17
0.68,0.28,0.36,0.35,0.32,0.28,0.34,0.38,0.17
0.68,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.61,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.65,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.58,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.62,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.66,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.60,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.54,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.58,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.52,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.47,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.42,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.38,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.44,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.50,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.55,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.49,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.45,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.40,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.36,0.28,0.36,0.35,0.32,0.25,0.34,0.38,0.17
0.36,0.28,0.36,0.35,0.32,0.25,0.34,0.44,0.17
0.36,0.28,0.36,0.35,0.32,0.25,0.34,0.49,0.17
0.36,0.28,0.36,0.35,0.32,0.25,0.34,0.54,0.17
0.36,0.28,0.36,0.35,0.32,0.25,0.34,0.59,0.17
0.36,0.28,0.36,0.35,0.32,0.25,0.34,0.63,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.63,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.67,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.70,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.73,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.66,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.59,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.63,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.67,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.70,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.73,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.66,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.69,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.72,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.75,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.68,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.61,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.55,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.34,0.49,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.30,0.49,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.30,0.54,0.17
0.36,0.35,0.36,0.35,0.32,0.25,0.30,0.49,0.17
0.36,0.42,0.36,0.35,0.32,0.25,0.30,0.49,0.17
0.36,0.42,0.36,0.35,0.32,0.25,0.30,0.54,0.17
0.36,0.42,0.36,0.35,0.32,0.25,0.30,0.59,0.17
0.36,0.42,0.36,0.35,0.29,0.25,0.30,0.59,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.59,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.63,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.56,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.61,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.65,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.68,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.61,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.55,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.50,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.45,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.50,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.55,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.60,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.64,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.67,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.71,0.17
0.36,0.42,0.36,0.35,0.29,0.23,0.30,0.64,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.64,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.67,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.71,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.63,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.57,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.61,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.55,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.50,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.55,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.59,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.63,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.57,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.61,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.65,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.59,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.53,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.48,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.43,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.48,0.17
0.36,0.42,0.32,0.35,0.29,0.23,0.30,0.44,0.17
0.42,0.42,0.32,0.35,0.29,0.23,0.30,0.44,0.17
0.42,0.42,0.32,0.35,0.29,0.23,0.30,0.39,0.17
0.48,0.42,0.32,0.35,0.29,0.23,0.30,0.39,0.17
0.43,0.42,0.32,0.35,0.29,0.23,0.30,0.39,0.17
0.39,0.42,0.32,0.35,0.29,0.23,0.30,0.39,0.17
0.39,0.42,0.32,0.35,0.29,0.20,0.30,0.39,0.17
0.39,0.48,0.32,0.35,0.29,0.20,0.30,0.39,0.17
0.39,0.43,0.32,0.35,0.29,0.20,0.30,0.39,0.17
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.39,0.17
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.45,0.17
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.45,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.51,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.56,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.60,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.64,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.68,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.71,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.74,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.66,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.70,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.63,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.67,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.60,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.30,0.64,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.64,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.68,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.61,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.55,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.49,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.54,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.59,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.63,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.57,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.61,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.55,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.49,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.44,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.50,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.55,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.60,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.64,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.57,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.51,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.46,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.42,0.15
0.39,0.39,0.32,0.35,0.29,0.20,0.27,0.38,0.15
0.35,0.39,0.32,0.35,0.29,0.20,0.27,0.38,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.38,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.44,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.49,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.44,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.40,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.46,0.15
0.35,0.35,0.32,0.35,0.29,0.20,0.27,0.41,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.41,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.47,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.43,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.48,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.53,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.48,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.43,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.49,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.44,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.50,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.45,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.27,0.50,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.50,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.55,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.60,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.54,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.58,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.53,0.15
0.35,0.35,0.32,0.35,0.26,0.20,0.35,0.57,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.57,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.62,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.55,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.60,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.64,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.67,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.71,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.64,0.15
0.35,0.35,0.32,0.41,0.26,0.20,0.35,0.57,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.57,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.52,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.46,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.52,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.47,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.52,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.57,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.61,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.65,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.58,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.63,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.66,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.60,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.54,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.58,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.63,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.66,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.60,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.64,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.67,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.61,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.55,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.49,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.54,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.49,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.54,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.48,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.54,0.15
0.35,0.41,0.32,0.41,0.26,0.20,0.35,0.48,0.15
0.35,0.41,0.32,0.41,0.26,0.18,0.35,0.48,0.15
0.35,0.41,0.32,0.41,0.26,0.18,0.35,0.43,0.15
0.35,0.41,0.32,0.41,0.26,0.18,0.35,0.49,0.15
0.35,0.41,0.32,0.41,0.26,0.18,0.35,0.44,0.15
0.35,0.41,0.32,0.41,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.41,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.47,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.52,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.57,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.61,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.65,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.69,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.72,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.75,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.77,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.69,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.63,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.66,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.60,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.64,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.67,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.61,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.55,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.49,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.44,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.50,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.45,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.50,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.45,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.51,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.46,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.51,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.56,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.60,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.64,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.58,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.62,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.66,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.69,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.62,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.56,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.61,0.26,0.18,0.35,0.40,0.15
0.35,0.37,0.32,0.64,0.26,0.18,0.35,0.40,0.15
