Env [ 7. 24.],Env [ 7. 34.],Env [ 7. 44.],Env [12. 24.],Env [12. 34.],Env [12. 44.],Env [17. 24.],Env [17. 34.],Env [17. 44.]
0.79,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.81,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.83,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.84,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.86,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.77,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.70,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.73,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.75,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.68,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.61,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.65,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.68,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.62,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.55,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.50,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.45,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.50,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.45,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.41,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.37,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.43,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.39,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.35,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.21
0.35,0.33,0.30,0.32,0.37,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.32,0.43,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.32,0.49,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.32,0.54,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.32,0.58,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.32,0.63,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.39,0.63,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.39,0.56,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.39,0.61,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.39,0.55,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.39,0.49,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.39,0.44,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.44,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.40,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.46,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.51,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.56,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.51,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.45,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.51,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.46,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.51,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.46,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.42,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.37,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.36,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.42,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.48,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.53,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.58,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.52,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.57,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.61,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.55,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.50,0.19
0.35,0.33,0.30,0.35,0.34,0.30,0.31,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.30,0.31,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.49,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.54,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.59,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.63,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.57,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.61,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.49,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.54,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.59,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.53,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.58,0.19
0.35,0.40,0.30,0.35,0.34,0.37,0.31,0.62,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.62,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.56,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.60,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.54,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.49,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.44,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.50,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.31,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.49,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.44,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.50,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.59,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.63,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.67,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.60,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.64,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.68,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.61,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.49,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.55,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.49,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.44,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.40,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.46,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.41,0.19
0.35,0.40,0.30,0.35,0.34,0.33,0.38,0.37,0.19
0.35,0.46,0.30,0.35,0.34,0.33,0.38,0.37,0.19
0.35,0.51,0.30,0.35,0.34,0.33,0.38,0.37,0.19
0.35,0.51,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.56,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.50,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.55,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.60,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.64,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.57,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.52,0.30,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.52,0.37,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.47,0.37,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.42,0.37,0.35,0.34,0.33,0.38,0.43,0.19
0.35,0.42,0.37,0.35,0.34,0.33,0.38,0.39,0.19
0.35,0.38,0.37,0.35,0.34,0.33,0.38,0.39,0.19
0.35,0.38,0.37,0.35,0.34,0.33,0.38,0.35,0.19
0.35,0.38,0.37,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.44,0.37,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.40,0.37,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.36,0.37,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.36,0.44,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.36,0.39,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.36,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.42,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.48,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.53,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.58,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.35,0.62,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.41,0.62,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.41,0.56,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.41,0.60,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.41,0.64,0.35,0.35,0.34,0.33,0.34,0.35,0.19
0.41,0.64,0.35,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.58,0.35,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.52,0.35,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.47,0.35,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.47,0.32,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.42,0.32,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.48,0.32,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.43,0.32,0.35,0.34,0.40,0.34,0.35,0.19
0.41,0.43,0.32,0.35,0.34,0.46,0.34,0.35,0.19
0.41,0.43,0.32,0.35,0.34,0.41,0.34,0.35,0.19
0.41,0.39,0.32,0.35,0.34,0.41,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.41,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.47,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.53,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.47,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.53,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.47,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.43,0.34,0.35,0.19
0.37,0.39,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.45,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.50,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.55,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.60,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.64,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.57,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.52,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.37,0.47,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.47,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.52,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.57,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.51,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.56,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.50,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.45,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.41,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.49,0.41,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.41,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.40,0.41,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.40,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.46,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.51,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.56,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.61,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.54,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.49,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.44,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.50,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.55,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.59,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.53,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.58,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.62,0.37,0.32,0.35,0.34,0.38,0.34,0.35,0.19
0.62,0.37,0.32,0.35,0.34,0.38,0.41,0.35,0.19
0.56,0.37,0.32,0.35,0.34,0.38,0.41,0.35,0.19
0.60,0.37,0.32,0.35,0.34,0.38,0.41,0.35,0.19
0.60,0.33,0.32,0.35,0.34,0.38,0.41,0.35,0.19
0.54,0.33,0.32,0.35,0.34,0.38,0.41,0.35,0.19
0.59,0.33,0.32,0.35,0.34,0.38,0.41,0.35,0.19
0.59,0.33,0.32,0.35,0.30,0.38,0.41,0.35,0.19
0.59,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.63,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.67,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.70,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.63,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.57,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.51,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.56,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.60,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.64,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.68,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.61,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.55,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.49,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.45,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.40,0.33,0.32,0.35,0.30,0.34,0.41,0.35,0.19
0.40,0.33,0.32,0.35,0.30,0.34,0.37,0.35,0.19
0.40,0.33,0.39,0.35,0.30,0.34,0.37,0.35,0.19
0.36,0.33,0.39,0.35,0.30,0.34,0.37,0.35,0.19
0.36,0.33,0.45,0.35,0.30,0.34,0.37,0.35,0.19
0.36,0.33,0.40,0.35,0.30,0.34,0.37,0.35,0.19
0.36,0.33,0.40,0.35,0.30,0.34,0.37,0.42,0.19
0.36,0.33,0.40,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.46,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.52,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.56,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.51,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.56,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.60,0.35,0.30,0.34,0.37,0.37,0.19
0.36,0.33,0.60,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.54,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.49,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.54,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.48,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.54,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.58,0.35,0.30,0.34,0.37,0.44,0.19
0.36,0.33,0.52,0.35,0.30,0.34,0.37,0.44,0.19
0.42,0.33,0.52,0.35,0.30,0.34,0.37,0.44,0.19
0.42,0.33,0.57,0.35,0.30,0.34,0.37,0.44,0.19
0.42,0.33,0.61,0.35,0.30,0.34,0.37,0.44,0.19
0.42,0.33,0.65,0.35,0.30,0.34,0.37,0.44,0.19
0.42,0.33,0.59,0.35,0.30,0.34,0.37,0.44,0.19
0.42,0.33,0.59,0.35,0.30,0.41,0.37,0.44,0.19
0.42,0.33,0.53,0.35,0.30,0.41,0.37,0.44,0.19
0.42,0.33,0.48,0.35,0.30,0.41,0.37,0.44,0.19
0.42,0.33,0.43,0.35,0.30,0.41,0.37,0.44,0.19
0.42,0.33,0.43,0.35,0.30,0.41,0.37,0.39,0.19
0.42,0.33,0.43,0.35,0.30,0.41,0.37,0.39,0.17
0.42,0.33,0.39,0.35,0.30,0.41,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.41,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.47,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.42,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.48,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.53,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.58,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.52,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.47,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.52,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.47,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.42,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.37,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.43,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.49,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.44,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.40,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.46,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.51,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.56,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.60,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.54,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.49,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.54,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.59,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.63,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.56,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.51,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.56,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.60,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.54,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.59,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.53,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.58,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.62,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.66,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.59,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.53,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.48,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.43,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.39,0.39,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.39,0.35,0.17
0.38,0.33,0.39,0.35,0.30,0.38,0.35,0.35,0.17
0.38,0.33,0.39,0.35,0.27,0.38,0.35,0.35,0.17
0.38,0.33,0.35,0.35,0.27,0.38,0.35,0.35,0.17
0.38,0.33,0.35,0.35,0.27,0.38,0.35,0.42,0.17
0.38,0.33,0.35,0.35,0.27,0.38,0.35,0.38,0.17
0.44,0.33,0.35,0.35,0.27,0.38,0.35,0.38,0.17
0.50,0.33,0.35,0.35,0.27,0.38,0.35,0.38,0.17
0.45,0.33,0.35,0.35,0.27,0.38,0.35,0.38,0.17
0.40,0.33,0.35,0.35,0.27,0.38,0.35,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.38,0.35,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.44,0.35,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.50,0.35,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.45,0.35,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.45,0.41,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.40,0.41,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.40,0.47,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.40,0.53,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.40,0.57,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.40,0.62,0.38,0.17
0.36,0.33,0.35,0.35,0.27,0.40,0.65,0.38,0.17
0.36,0.33,0.35,0.42,0.27,0.40,0.65,0.38,0.17
0.36,0.33,0.35,0.42,0.27,0.40,0.59,0.38,0.17
0.36,0.33,0.35,0.42,0.27,0.40,0.53,0.38,0.17
0.36,0.33,0.35,0.42,0.27,0.40,0.48,0.38,0.17
0.36,0.33,0.35,0.42,0.27,0.40,0.43,0.38,0.17
0.36,0.33,0.35,0.42,0.27,0.40,0.39,0.38,0.17
0.36,0.33,0.35,0.37,0.27,0.40,0.39,0.38,0.17
0.36,0.33,0.35,0.37,0.27,0.46,0.39,0.38,0.17
0.36,0.33,0.35,0.37,0.27,0.52,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.52,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.47,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.42,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.48,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.43,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.39,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.35,0.39,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.35,0.35,0.38,0.17
0.36,0.30,0.35,0.37,0.27,0.35,0.35,0.34,0.17
0.36,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.43,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.49,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.54,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.58,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.62,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.61,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.65,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.68,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.71,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.64,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.58,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.52,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.57,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.46,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.35,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.46,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.60,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.54,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.49,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.54,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.49,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.54,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.58,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.63,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.66,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.60,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.64,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.57,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.62,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.65,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.59,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.63,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.57,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.46,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.51,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.50,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.55,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.59,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.64,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.57,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.61,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.65,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.69,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.62,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.56,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.60,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.64,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.68,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.71,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.64,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
0.57,0.30,0.35,0.34,0.27,0.31,0.35,0.34,0.17
